Sample	salmon_version	samp_type	opt_type	quant_errors	num_libraries	library_types	frag_dist_length	frag_length_mean	frag_length_sd	seq_bias_correct	gc_bias_correct	num_bias_bins	mapping_type	keep_duplicates	num_valid_targets	num_decoy_targets	num_eq_classes	serialized_eq_classes	eq_class_properties	length_classes	index_seq_hash	index_name_hash	index_seq_hash512	index_name_hash512	index_decoy_seq_hash	index_decoy_name_hash	num_bootstraps	num_processed	num_mapped	num_decoy_fragments	num_dovetail_fragments	num_fragments_filtered_vm	num_alignments_below_threshold_for_mapped_fragments_vm	percent_mapped	call	start_time	end_time
yl_078	1.10.1	none	vb	[]	1	['ISR']	1001	242.9259772190967	83.85926828579031	False	False	4096	mapping	False	8295	6	13038	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	12107883	8616001	2013671	86550	2230503	1250608	71.16025980759807	quant	Sat Aug 02 01:51:42 2025	Sat Aug 02 01:52:39 2025
yl_079	1.10.1	none	vb	[]	1	['ISR']	1001	244.4109115348802	90.49748480930305	False	False	4096	mapping	False	8295	6	15471	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	12042558	8979676	1810005	113855	2036026	1269889	74.56618436049882	quant	Sat Aug 02 01:51:10 2025	Sat Aug 02 01:52:09 2025
yl_080	1.10.1	none	vb	[]	1	['ISR']	1001	277.2277116513685	92.74570801335601	False	False	4096	mapping	False	8295	6	13971	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	12123947	8371502	2417724	71768	2641464	1292285	69.0493120763395	quant	Sat Aug 02 01:51:44 2025	Sat Aug 02 01:52:47 2025
yl_081	1.10.1	none	vb	[]	1	['ISR']	1001	259.2831291912867	89.97877687922215	False	False	4096	mapping	False	8295	6	10251	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	12022556	8620567	2109910	79129	2388600	1414476	71.70328006789904	quant	Sat Aug 02 01:52:25 2025	Sat Aug 02 01:53:23 2025
yl_082	1.10.1	none	vb	[]	1	['ISR']	1001	265.22888797866386	90.80353917985714	False	False	4096	mapping	False	8295	6	15199	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	12147859	8649808	2091598	71844	2397411	1450015	71.20438259943583	quant	Sat Aug 02 01:52:15 2025	Sat Aug 02 01:53:07 2025
yl_083	1.10.1	none	vb	[]	1	['ISR']	1001	255.81173153862156	91.68816717959083	False	False	4096	mapping	False	8295	6	9861	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	12146129	8567625	2107074	76665	2411499	1450011	70.53790553352431	quant	Sat Aug 02 01:50:57 2025	Sat Aug 02 01:51:51 2025
yl_084	1.10.1	none	vb	[]	1	['IU']	1001	173.13470419782033	56.26215142467901	False	False	4096	mapping	False	8295	6	8799	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	11209708	7293609	1936408	219195	2275857	1281939	65.0651114194946	quant	Sat Aug 02 01:54:30 2025	Sat Aug 02 01:55:24 2025
yl_085	1.10.1	none	vb	[]	1	['IU']	1001	177.36604332697098	59.48163675478241	False	False	4096	mapping	False	8295	6	9739	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	13660495	8714261	2513086	263646	2978317	1722134	63.79169276076745	quant	Sat Aug 02 02:01:02 2025	Sat Aug 02 02:02:11 2025
yl_086	1.10.1	none	vb	[]	1	['IU']	1001	174.16660698458082	57.36810964864978	False	False	4096	mapping	False	8295	6	9093	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	13580549	8382796	2369236	227574	2708540	1346871	61.72648837686901	quant	Sat Aug 02 02:01:01 2025	Sat Aug 02 02:02:09 2025
yl_087	1.10.1	none	vb	[]	1	['IU']	1001	171.08717587204572	56.99071432294106	False	False	4096	mapping	False	8295	6	9100	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	14297011	8972508	2388825	272951	2795359	1509904	62.757928912553815	quant	Sat Aug 02 02:03:41 2025	Sat Aug 02 02:04:51 2025
yl_088	1.10.1	none	vb	[]	1	['IU']	1001	181.6143564261606	62.42792594822265	False	False	4096	mapping	False	8295	6	10360	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	16528411	11175964	2632403	318313	3100933	1879824	67.61668741175421	quant	Sat Aug 02 02:08:12 2025	Sat Aug 02 02:09:31 2025
yl_089	1.10.1	none	vb	[]	1	['IU']	1001	182.59803180352247	63.04970933230414	False	False	4096	mapping	False	8295	6	10430	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	15507440	10469522	2529937	296061	2962926	1773482	67.51289703522954	quant	Sat Aug 02 02:05:30 2025	Sat Aug 02 02:06:49 2025
yl_090	1.10.1	none	vb	[]	1	['IU']	1001	208.95749734450555	82.31683239291378	False	False	4096	mapping	False	8295	6	11470	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	13580874	9116414	2465060	142600	3056322	2089844	67.12685796216061	quant	Sat Aug 02 02:01:51 2025	Sat Aug 02 02:03:00 2025
yl_091	1.10.1	none	vb	[]	1	['IU']	1001	207.70535692668147	81.06675909276836	False	False	4096	mapping	False	8295	6	10058	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	11581845	8142025	1894306	124528	2429561	1764169	70.29989608736777	quant	Sat Aug 02 01:56:36 2025	Sat Aug 02 01:57:36 2025
yl_092	1.10.1	none	vb	[]	1	['IU']	1001	201.70178205661114	78.64395010146875	False	False	4096	mapping	False	8295	6	10528	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	13533818	9292987	2361828	169135	2966370	2101678	68.66493254157844	quant	Sat Aug 02 02:01:29 2025	Sat Aug 02 02:02:43 2025
yl_093	1.10.1	none	vb	[]	1	['IU']	1001	203.1774511660205	78.15201425119415	False	False	4096	mapping	False	8295	6	10274	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	11640640	8072282	1992076	117874	2506742	1784601	69.34568889683041	quant	Sat Aug 02 01:56:30 2025	Sat Aug 02 01:57:49 2025
yl_094	1.10.1	none	vb	[]	1	['IU']	1001	206.37143940633322	80.69125804660929	False	False	4096	mapping	False	8295	6	11336	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	12406947	8522617	2063782	129146	2658690	1941440	68.692297952107	quant	Sat Aug 02 01:58:40 2025	Sat Aug 02 01:59:47 2025
yl_095	1.10.1	none	vb	[]	1	['IU']	1001	207.53017641715962	82.21467990878925	False	False	4096	mapping	False	8295	6	10661	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	13505637	9304139	2219621	153012	2825556	2022282	68.89078241922243	quant	Sat Aug 02 02:01:24 2025	Sat Aug 02 02:02:37 2025
yl_096	1.10.1	none	vb	[]	1	['IU']	1001	204.51868898683017	79.92152318499579	False	False	4096	mapping	False	8295	6	9287	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	11610247	8168825	1768235	121725	2406038	1960880	70.35875291886555	quant	Sat Aug 02 01:58:05 2025	Sat Aug 02 01:59:06 2025
yl_097	1.10.1	none	vb	[]	1	['IU']	1001	197.5569153088928	77.45719033700281	False	False	4096	mapping	False	8295	6	8255	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	8478686	5605553	1384818	102659	1820284	1467476	66.11346380795327	quant	Sat Aug 02 01:51:09 2025	Sat Aug 02 01:51:57 2025
yl_098	1.10.1	none	vb	[]	1	['IU']	1001	200.56812730049643	77.75205318189789	False	False	4096	mapping	False	8295	6	9668	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	11158399	7698060	1829502	128452	2351455	1756394	68.98892932579307	quant	Sat Aug 02 01:57:27 2025	Sat Aug 02 01:58:47 2025
yl_099	1.10.1	none	vb	[]	1	['IU']	1001	203.49201212933855	80.30689109876879	False	False	4096	mapping	False	8295	6	9648	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	11851476	8390600	1836508	133896	2403042	1862788	70.7979326794401	quant	Sat Aug 02 02:24:23 2025	Sat Aug 02 02:25:22 2025
yl_100	1.10.1	none	vb	[]	1	['IU']	1001	199.35709658900626	77.28183194947952	False	False	4096	mapping	False	8295	6	9148	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	12215928	8530463	1858356	135248	2408842	1819053	69.83065879235699	quant	Sat Aug 02 01:59:40 2025	Sat Aug 02 02:00:47 2025
yl_101	1.10.1	none	vb	[]	1	['IU']	1001	198.02887559149792	78.12061534516769	False	False	4096	mapping	False	8295	6	9923	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	12385464	8819892	1886775	181030	2479245	1934491	71.21163970925917	quant	Sat Aug 02 02:00:41 2025	Sat Aug 02 02:01:50 2025
yl_102	1.10.1	none	vb	[]	1	['IU']	1001	203.47030612874926	80.41086314410529	False	False	4096	mapping	False	8295	6	11764	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	13507623	9232867	2337416	178870	2922088	2024798	68.35301074067584	quant	Sat Aug 02 02:03:15 2025	Sat Aug 02 02:04:27 2025
yl_103	1.10.1	none	vb	[]	1	['IU']	1001	201.2623187213001	78.11253189272193	False	False	4096	mapping	False	8295	6	10630	False	['range_factorized', 'gzipped']	[396, 738, 1194, 1794, 19617]	da83712d599e9d102605b2bd08649738e2a63eda6f93fe0e7ee82e5d057b491a	9bb4c021d7424da55d5c4d62bfef95bd3a0e348c483558933d8ab48ae14369f3	451720b9138b4b31eb40daeebf38c0412318e3e053bce1e2b12d4f44aaf68c51969453fe5deb581a2f54b235391ac873b420a6d0d8e7914ee479475c2485a6a0	7a33b85b2b4ab6b3eb13c066a73195a37d80dddb7d91f32fa960ac03cc5ab0bcd594acd8e41146213b44bd37f197fabfb755a6258746f90cc6d1b42166f2f6df	0ccbb105c2704ad945e770d67e226addd67bbe920c36f9fbc8f2f4b54d981b80	46d62995e5a54c90af0b84a4fbaf235972b6a78695cd80ca5200ef73f003639c	0	12377923	7962711	2460678	143562	3001035	1981273	64.32994453108168	quant	Sat Aug 02 02:00:58 2025	Sat Aug 02 02:02:10 2025
